"tp_med","ttc","metal"
2.1,0.749314672620873,"Molybdenum"
2.11,0.74647144540552,"Molybdenum"
2.12,0.743628604529816,"Molybdenum"
2.13,0.740786265295772,"Molybdenum"
2.14,0.737944543005396,"Molybdenum"
2.15,0.735103552960702,"Molybdenum"
2.16,0.732263410463698,"Molybdenum"
2.17,0.729424230816396,"Molybdenum"
2.18,0.726586129320808,"Molybdenum"
2.19,0.723749221278942,"Molybdenum"
2.2,0.720913621992811,"Molybdenum"
2.21,0.718079446764425,"Molybdenum"
2.22,0.715246810895795,"Molybdenum"
2.23,0.712415829688931,"Molybdenum"
2.24,0.709586618445844,"Molybdenum"
2.25,0.706759292468545,"Molybdenum"
2.26,0.703933967059045,"Molybdenum"
2.27,0.701110757519354,"Molybdenum"
2.28,0.698289779151484,"Molybdenum"
2.29,0.695471147257444,"Molybdenum"
2.3,0.692654977139246,"Molybdenum"
2.31,0.6898413840989,"Molybdenum"
2.32,0.687030483438418,"Molybdenum"
2.33,0.684222390459809,"Molybdenum"
2.34,0.681417220465085,"Molybdenum"
2.35,0.678615088756256,"Molybdenum"
2.36,0.675816110635333,"Molybdenum"
2.37,0.673020401404327,"Molybdenum"
2.38,0.670228076365249,"Molybdenum"
2.39,0.667439250820109,"Molybdenum"
2.4,0.664654040070918,"Molybdenum"
2.41,0.661872559419687,"Molybdenum"
2.42,0.659094924168427,"Molybdenum"
2.43,0.656321249619148,"Molybdenum"
2.44,0.653551651073861,"Molybdenum"
2.45,0.650786243834576,"Molybdenum"
2.46,0.648025143203305,"Molybdenum"
2.47,0.645268464482059,"Molybdenum"
2.48,0.642516322972847,"Molybdenum"
2.49,0.639768833977681,"Molybdenum"
2.5,0.637026112798572,"Molybdenum"
2.51,0.63428827473753,"Molybdenum"
2.52,0.631555435096566,"Molybdenum"
2.53,0.62882770917769,"Molybdenum"
2.54,0.626105212282914,"Molybdenum"
2.55,0.623388059714248,"Molybdenum"
2.56,0.620676366773703,"Molybdenum"
2.57,0.61797024876329,"Molybdenum"
2.58,0.61526982098502,"Molybdenum"
2.59,0.612575198740902,"Molybdenum"
2.6,0.609886497332948,"Molybdenum"
2.61,0.607203832063169,"Molybdenum"
2.62,0.604527318233576,"Molybdenum"
2.63,0.601857071146178,"Molybdenum"
2.64,0.599193206102988,"Molybdenum"
2.65,0.596535838406015,"Molybdenum"
2.66,0.59388508335727,"Molybdenum"
2.67,0.591241056258765,"Molybdenum"
2.68,0.588603872412509,"Molybdenum"
2.69,0.585973647120514,"Molybdenum"
2.7,0.58335049568479,"Molybdenum"
2.71,0.580734533407349,"Molybdenum"
2.72,0.5781258755902,"Molybdenum"
2.73,0.575524637535355,"Molybdenum"
2.74,0.572930934544824,"Molybdenum"
2.75,0.570344881920618,"Molybdenum"
2.76,0.567766594964748,"Molybdenum"
2.77,0.565196188979224,"Molybdenum"
2.78,0.562633779266058,"Molybdenum"
2.79,0.560079481127259,"Molybdenum"
2.8,0.55753340986484,"Molybdenum"
2.81,0.55499568078081,"Molybdenum"
2.82,0.55246640917718,"Molybdenum"
2.83,0.549945710355961,"Molybdenum"
2.84,0.547433699619164,"Molybdenum"
2.85,0.5449304922688,"Molybdenum"
2.86,0.542436203606878,"Molybdenum"
2.87,0.539950948935411,"Molybdenum"
2.88,0.537474843556408,"Molybdenum"
2.89,0.535008002771881,"Molybdenum"
2.9,0.53255054188384,"Molybdenum"
2.91,0.530102576194296,"Molybdenum"
2.92,0.527664221005259,"Molybdenum"
2.93,0.525235591618741,"Molybdenum"
2.94,0.522816803336752,"Molybdenum"
2.95,0.520407971461303,"Molybdenum"
2.96,0.518009211294405,"Molybdenum"
2.97,0.515620638138068,"Molybdenum"
2.98,0.513242367294303,"Molybdenum"
2.99,0.510874514065121,"Molybdenum"
3,0.508517193752533,"Molybdenum"
3.01,0.506170508539743,"Molybdenum"
3.02,0.503834508134737,"Molybdenum"
3.03,0.501509229126694,"Molybdenum"
3.04,0.499194708104793,"Molybdenum"
3.05,0.496890981658212,"Molybdenum"
3.06,0.494598086376131,"Molybdenum"
3.07,0.49231605884773,"Molybdenum"
3.08,0.490044935662187,"Molybdenum"
3.09,0.487784753408682,"Molybdenum"
3.1,0.485535548676392,"Molybdenum"
3.11,0.483297358054499,"Molybdenum"
3.12,0.481070218132181,"Molybdenum"
3.13,0.478854165498616,"Molybdenum"
3.14,0.476649236742985,"Molybdenum"
3.15,0.474455468454466,"Molybdenum"
3.16,0.472272897222238,"Molybdenum"
3.17,0.470101559635481,"Molybdenum"
3.18,0.467941492283374,"Molybdenum"
3.19,0.465792731755095,"Molybdenum"
3.2,0.463655314639825,"Molybdenum"
3.21,0.461529277526741,"Molybdenum"
3.22,0.459414657005024,"Molybdenum"
3.23,0.457311489663852,"Molybdenum"
3.24,0.455219812092404,"Molybdenum"
3.25,0.453139660879861,"Molybdenum"
3.26,0.4510710726154,"Molybdenum"
3.27,0.449014083888201,"Molybdenum"
3.28,0.446968731287443,"Molybdenum"
3.29,0.444935051402305,"Molybdenum"
3.3,0.442913080821966,"Molybdenum"
3.31,0.440902848538435,"Molybdenum"
3.32,0.438904353155032,"Molybdenum"
3.33,0.436917585677909,"Molybdenum"
3.34,0.434942537113217,"Molybdenum"
3.35,0.432979198467105,"Molybdenum"
3.36,0.431027560745725,"Molybdenum"
3.37,0.429087614955226,"Molybdenum"
3.38,0.42715935210176,"Molybdenum"
3.39,0.425242763191477,"Molybdenum"
3.4,0.423337839230528,"Molybdenum"
3.41,0.421444565097697,"Molybdenum"
3.42,0.419562901162304,"Molybdenum"
3.43,0.417692801666303,"Molybdenum"
3.44,0.415834220851648,"Molybdenum"
3.45,0.413987112960294,"Molybdenum"
3.46,0.412151432234193,"Molybdenum"
3.47,0.4103271329153,"Molybdenum"
3.48,0.40851416924557,"Molybdenum"
3.49,0.406712495466955,"Molybdenum"
3.5,0.40492206582141,"Molybdenum"
3.51,0.403142821541631,"Molybdenum"
3.52,0.401374651823282,"Molybdenum"
3.53,0.39961743285277,"Molybdenum"
3.54,0.397871040816502,"Molybdenum"
3.55,0.396135351900883,"Molybdenum"
3.56,0.39441024229232,"Molybdenum"
3.57,0.392695588177221,"Molybdenum"
3.58,0.39099126574199,"Molybdenum"
3.59,0.389297151173036,"Molybdenum"
3.6,0.387613120656764,"Molybdenum"
3.61,0.385939050379581,"Molybdenum"
3.62,0.384274816527893,"Molybdenum"
3.63,0.382620295288107,"Molybdenum"
3.64,0.380975362846629,"Molybdenum"
3.65,0.379339895389867,"Molybdenum"
3.66,0.377713769104225,"Molybdenum"
3.67,0.376096860176112,"Molybdenum"
3.68,0.374489044791933,"Molybdenum"
3.69,0.372890199138095,"Molybdenum"
3.7,0.371300199401004,"Molybdenum"
3.71,0.369718921767067,"Molybdenum"
3.72,0.368146242422691,"Molybdenum"
3.73,0.366582037554281,"Molybdenum"
3.74,0.365026183348245,"Molybdenum"
3.75,0.363478555990989,"Molybdenum"
3.76,0.361939031668919,"Molybdenum"
3.77,0.360407486568443,"Molybdenum"
3.78,0.358883796875965,"Molybdenum"
3.79,0.357367838777894,"Molybdenum"
3.8,0.355859488460635,"Molybdenum"
3.81,0.354358621749094,"Molybdenum"
3.82,0.352865113022168,"Molybdenum"
3.83,0.351378836297253,"Molybdenum"
3.84,0.349899665591746,"Molybdenum"
3.85,0.348427474923043,"Molybdenum"
3.86,0.346962138308541,"Molybdenum"
3.87,0.345503529765635,"Molybdenum"
3.88,0.344051523311722,"Molybdenum"
3.89,0.342605992964198,"Molybdenum"
3.9,0.34116681274046,"Molybdenum"
3.91,0.339733857301748,"Molybdenum"
3.92,0.338307003884678,"Molybdenum"
3.93,0.33688613036971,"Molybdenum"
3.94,0.335471114637306,"Molybdenum"
3.95,0.334061834567927,"Molybdenum"
3.96,0.332658168042031,"Molybdenum"
3.97,0.331259992940081,"Molybdenum"
3.98,0.329867187142536,"Molybdenum"
3.99,0.328479628529858,"Molybdenum"
4,0.327097194982506,"Molybdenum"
4.01,0.325719764380942,"Molybdenum"
4.02,0.324347214605625,"Molybdenum"
4.03,0.322979423537017,"Molybdenum"
4.04,0.321616269055577,"Molybdenum"
4.05,0.320257629041768,"Molybdenum"
4.06,0.318903381376048,"Molybdenum"
4.07,0.317553403938879,"Molybdenum"
4.08,0.316207574610721,"Molybdenum"
4.09,0.314865771272034,"Molybdenum"
4.1,0.31352787180328,"Molybdenum"
4.11,0.312193754084919,"Molybdenum"
4.12,0.310863295997411,"Molybdenum"
4.13,0.309536375421217,"Molybdenum"
4.14,0.308212870236798,"Molybdenum"
4.15,0.306892658324613,"Molybdenum"
4.16,0.305575617565124,"Molybdenum"
4.17,0.304261625838792,"Molybdenum"
4.18,0.302950561026075,"Molybdenum"
4.19,0.301642301007437,"Molybdenum"
4.2,0.300336723663336,"Molybdenum"
4.21,0.299033706874233,"Molybdenum"
4.22,0.297733128520589,"Molybdenum"
4.23,0.296434866482865,"Molybdenum"
4.24,0.29513879864152,"Molybdenum"
4.25,0.293844802877016,"Molybdenum"
4.26,0.292552757069814,"Molybdenum"
4.27,0.291262539100373,"Molybdenum"
4.28,0.289974026849154,"Molybdenum"
4.29,0.288687098196618,"Molybdenum"
4.3,0.287401631023225,"Molybdenum"
4.31,0.28611750902802,"Molybdenum"
4.32,0.284834639184384,"Molybdenum"
4.33,0.283552934284283,"Molybdenum"
4.34,0.282272307119682,"Molybdenum"
4.35,0.280992670482546,"Molybdenum"
4.36,0.27971393716484,"Molybdenum"
4.37,0.278436019958531,"Molybdenum"
4.38,0.277158831655582,"Molybdenum"
4.39,0.27588228504796,"Molybdenum"
4.4,0.274606292927629,"Molybdenum"
4.41,0.273330774810418,"Molybdenum"
4.42,0.272055677107604,"Molybdenum"
4.43,0.270780952954327,"Molybdenum"
4.44,0.269506555485727,"Molybdenum"
4.45,0.268232437836942,"Molybdenum"
4.46,0.266958553143115,"Molybdenum"
4.47,0.265684854539383,"Molybdenum"
4.48,0.264411295160887,"Molybdenum"
4.49,0.263137828142767,"Molybdenum"
4.5,0.261864406620162,"Molybdenum"
4.51,0.260590992223695,"Molybdenum"
4.52,0.259317577827229,"Molybdenum"
4.53,0.258044163430762,"Molybdenum"
4.54,0.256770749034295,"Molybdenum"
4.55,0.255497334637828,"Molybdenum"
4.56,0.254223920241361,"Molybdenum"
4.57,0.252950505844895,"Molybdenum"
4.58,0.251677091448428,"Molybdenum"
4.59,0.250403677051961,"Molybdenum"
4.6,0.249130262655494,"Molybdenum"
4.61,0.247856848259027,"Molybdenum"
4.62,0.246583433862561,"Molybdenum"
4.63,0.245310019466094,"Molybdenum"
4.64,0.244036605069627,"Molybdenum"
4.65,0.24276319067316,"Molybdenum"
4.66,0.241489776276693,"Molybdenum"
4.67,0.240216361880226,"Molybdenum"
4.68,0.23894294748376,"Molybdenum"
4.69,0.237669533087293,"Molybdenum"
4.7,0.236396118690826,"Molybdenum"
4.71,0.235122704294359,"Molybdenum"
4.72,0.233849289897892,"Molybdenum"
4.73,0.232575875501426,"Molybdenum"
4.74,0.231302461104959,"Molybdenum"
4.75,0.230029046708492,"Molybdenum"
4.76,0.228755632312025,"Molybdenum"
4.77,0.227482217915558,"Molybdenum"
4.78,0.226208803519092,"Molybdenum"
4.79,0.224935389122625,"Molybdenum"
4.8,0.223661974726158,"Molybdenum"
4.81,0.222388560329691,"Molybdenum"
4.82,0.221115145933224,"Molybdenum"
4.83,0.219841731536757,"Molybdenum"
4.84,0.218568317140291,"Molybdenum"
4.85,0.217294902743824,"Molybdenum"
4.86,0.216021488347357,"Molybdenum"
4.87,0.21474807395089,"Molybdenum"
4.88,0.213474659554423,"Molybdenum"
4.89,0.212201245157957,"Molybdenum"
4.9,0.21092783076149,"Molybdenum"
4.91,0.209654416365023,"Molybdenum"
4.92,0.208381001968556,"Molybdenum"
4.93,0.207107587572089,"Molybdenum"
4.94,0.205834173175622,"Molybdenum"
4.95,0.204560758779156,"Molybdenum"
4.96,0.203287344382689,"Molybdenum"
4.97,0.202013929986222,"Molybdenum"
4.98,0.200740515589755,"Molybdenum"
4.99,0.199467101193288,"Molybdenum"
5,0.198193686796822,"Molybdenum"
0,0.999466779926598,"Mercury"
0.01,0.994558819327639,"Mercury"
0.02,0.989651196862336,"Mercury"
0.03,0.984744406262996,"Mercury"
0.04,0.979838941261925,"Mercury"
0.05,0.97493529559143,"Mercury"
0.06,0.970033962983817,"Mercury"
0.07,0.965135437171393,"Mercury"
0.08,0.960240211886464,"Mercury"
0.09,0.955348780861338,"Mercury"
0.1,0.950461637828321,"Mercury"
0.11,0.945579276519718,"Mercury"
0.12,0.940702190667837,"Mercury"
0.13,0.935830874004985,"Mercury"
0.14,0.930965820263468,"Mercury"
0.15,0.926107523175592,"Mercury"
0.16,0.921256476473665,"Mercury"
0.17,0.916413173889991,"Mercury"
0.18,0.91157810915688,"Mercury"
0.19,0.906751776006636,"Mercury"
0.2,0.901934668171566,"Mercury"
0.21,0.897127279383977,"Mercury"
0.22,0.892330103376176,"Mercury"
0.23,0.887543633880469,"Mercury"
0.24,0.882768364629162,"Mercury"
0.25,0.878004789354562,"Mercury"
0.26,0.873253401788977,"Mercury"
0.27,0.868514695664711,"Mercury"
0.28,0.863789164714073,"Mercury"
0.29,0.859077302669368,"Mercury"
0.3,0.854379603262903,"Mercury"
0.31,0.849696560226984,"Mercury"
0.32,0.845028667293919,"Mercury"
0.33,0.840376418196013,"Mercury"
0.34,0.835740306665574,"Mercury"
0.35,0.831120826434908,"Mercury"
0.36,0.826518471236321,"Mercury"
0.37,0.82193373480212,"Mercury"
0.38,0.817367110864612,"Mercury"
0.39,0.812819093156102,"Mercury"
0.4,0.808290175408899,"Mercury"
0.41,0.803780851355308,"Mercury"
0.42,0.799291614727635,"Mercury"
0.43,0.794822959258188,"Mercury"
0.44,0.790375378679273,"Mercury"
0.45,0.785949366723197,"Mercury"
0.46,0.781545417122265,"Mercury"
0.47,0.777164023608786,"Mercury"
0.48,0.772805679915064,"Mercury"
0.49,0.768470879773408,"Mercury"
0.5,0.764160116916122,"Mercury"
0.51,0.759873885075515,"Mercury"
0.52,0.755612677983892,"Mercury"
0.53,0.751376989373561,"Mercury"
0.54,0.747167312976827,"Mercury"
0.55,0.742984142525997,"Mercury"
0.56,0.738827971753378,"Mercury"
0.57,0.734699294391276,"Mercury"
0.58,0.730598604171999,"Mercury"
0.59,0.726526394827851,"Mercury"
0.6,0.722483160091141,"Mercury"
0.61,0.718469393694174,"Mercury"
0.62,0.714485589369258,"Mercury"
0.63,0.710532240848699,"Mercury"
0.64,0.706609841864802,"Mercury"
0.65,0.702718886149876,"Mercury"
0.66,0.698859867436226,"Mercury"
0.67,0.695033279456159,"Mercury"
0.68,0.691239615941982,"Mercury"
0.69,0.687479370626001,"Mercury"
0.7,0.683753037240523,"Mercury"
0.71,0.680061109517854,"Mercury"
0.72,0.676404081190301,"Mercury"
0.73,0.67278244599017,"Mercury"
0.74,0.669196697649769,"Mercury"
0.75,0.665647329901403,"Mercury"
0.76,0.662134836477379,"Mercury"
0.77,0.658659711110003,"Mercury"
0.78,0.655222447531584,"Mercury"
0.79,0.651823539474426,"Mercury"
0.8,0.648463480670836,"Mercury"
0.81,0.645142764853121,"Mercury"
0.82,0.641861885753588,"Mercury"
0.83,0.638621337104543,"Mercury"
0.84,0.635421612638293,"Mercury"
0.85,0.632263206087144,"Mercury"
0.86,0.629146611183403,"Mercury"
0.87,0.626072321659376,"Mercury"
0.88,0.62304083124737,"Mercury"
0.89,0.620052633679692,"Mercury"
0.9,0.617108222688648,"Mercury"
0.91,0.614208092006544,"Mercury"
0.92,0.611352735365688,"Mercury"
0.93,0.608542646498386,"Mercury"
0.94,0.605778319136944,"Mercury"
0.95,0.603060247013669,"Mercury"
0.96,0.600388923860867,"Mercury"
0.97,0.597764843410845,"Mercury"
0.98,0.595188499395911,"Mercury"
0.99,0.592660385548369,"Mercury"
1,0.590180995600527,"Mercury"
1.01,0.587750823284691,"Mercury"
1.02,0.585370362333169,"Mercury"
1.03,0.583040106478266,"Mercury"
1.04,0.580760549452289,"Mercury"
1.05,0.578532184987544,"Mercury"
1.06,0.576355506816339,"Mercury"
1.07,0.574231008670979,"Mercury"
1.08,0.572159184283772,"Mercury"
1.09,0.570140527387024,"Mercury"
1.1,0.568175531713041,"Mercury"
1.11,0.56626469099413,"Mercury"
1.12,0.564408498962598,"Mercury"
1.13,0.562607449350751,"Mercury"
1.14,0.560862035890896,"Mercury"
1.15,0.559172752315339,"Mercury"
1.16,0.557540092356387,"Mercury"
1.17,0.555964549746346,"Mercury"
1.18,0.554446618217523,"Mercury"
1.19,0.552986791502225,"Mercury"
1.2,0.551585563332758,"Mercury"
1.21,0.550243427441429,"Mercury"
1.22,0.548960877560544,"Mercury"
1.23,0.54773840742241,"Mercury"
1.24,0.546576510759333,"Mercury"
1.25,0.54547568130362,"Mercury"
1.26,0.544436412787578,"Mercury"
1.27,0.543459198943513,"Mercury"
1.28,0.542544533503732,"Mercury"
1.29,0.54169291020054,"Mercury"
1.3,0.540904822766246,"Mercury"
1.31,0.540180764933155,"Mercury"
1.32,0.539521230433574,"Mercury"
1.33,0.53892671299981,"Mercury"
1.34,0.538397706364168,"Mercury"
1.35,0.537934704258957,"Mercury"
1.36,0.537538200416481,"Mercury"
1.37,0.537208688569048,"Mercury"
1.38,0.536946662448965,"Mercury"
1.39,0.536752615788538,"Mercury"
1.4,0.536627042320073,"Mercury"
1.41,0.536570435775877,"Mercury"
1.42,0.536583289888257,"Mercury"
1.43,0.536666098389519,"Mercury"
1.44,0.53681935501197,"Mercury"
1.45,0.537043553487916,"Mercury"
1.46,0.537339187549664,"Mercury"
1.47,0.53770675092952,"Mercury"
1.48,0.538146737359792,"Mercury"
1.49,0.538659640572785,"Mercury"
1.5,0.539245954300806,"Mercury"
1.51,0.539906172276162,"Mercury"
1.52,0.54064078823116,"Mercury"
1.53,0.541450295898105,"Mercury"
1.54,0.542335189009305,"Mercury"
1.55,0.543295961297065,"Mercury"
1.56,0.544333106493694,"Mercury"
1.57,0.545447118331496,"Mercury"
1.58,0.54663849054278,"Mercury"
1.59,0.54790771685985,"Mercury"
1.6,0.549255291015015,"Mercury"
1.61,0.550681706740579,"Mercury"
1.62,0.552187457768851,"Mercury"
1.63,0.553773037832136,"Mercury"
1.64,0.555438940662742,"Mercury"
1.65,0.557185659992974,"Mercury"
1.66,0.55901368955514,"Mercury"
1.67,0.560923523081545,"Mercury"
1.68,0.562915654304497,"Mercury"
1.69,0.564990576956301,"Mercury"
1.7,0.567148784769265,"Mercury"
1.71,0.569390771475696,"Mercury"
1.72,0.571717030807899,"Mercury"
1.73,0.574128056498181,"Mercury"
1.74,0.576624342278849,"Mercury"
1.75,0.579206381882209,"Mercury"
1.76,0.581874669040569,"Mercury"
1.77,0.584629697486234,"Mercury"
1.78,0.58747196095151,"Mercury"
1.79,0.590401953168706,"Mercury"
1.8,0.593420167870127,"Mercury"
1.81,0.59652709878808,"Mercury"
1.82,0.59972323965487,"Mercury"
1.83,0.603009084202806,"Mercury"
1.84,0.606385126164194,"Mercury"
1.85,0.609851859271339,"Mercury"
1.86,0.613409777256549,"Mercury"
1.87,0.61705937385213,"Mercury"
1.88,0.62080114279039,"Mercury"
1.89,0.624635577803633,"Mercury"
1.9,0.628563172624167,"Mercury"
1.91,0.632584420984299,"Mercury"
1.92,0.636699816616334,"Mercury"
1.93,0.640909853252581,"Mercury"
1.94,0.645215024625344,"Mercury"
1.95,0.649615824466932,"Mercury"
1.96,0.654112746509649,"Mercury"
1.97,0.658706284485804,"Mercury"
1.98,0.663396932127701,"Mercury"
1.99,0.668185183167649,"Mercury"
2,0.673071531337954,"Mercury"
2.01,0.678056434274341,"Mercury"
2.02,0.683140205226219,"Mercury"
2.03,0.688323121346413,"Mercury"
2.04,0.693605459787751,"Mercury"
2.05,0.698987497703059,"Mercury"
2.06,0.704469512245164,"Mercury"
2.07,0.710051780566893,"Mercury"
2.08,0.715734579821072,"Mercury"
2.09,0.721518187160529,"Mercury"
2.1,0.72740287973809,"Mercury"
2.11,0.733388934706581,"Mercury"
2.12,0.739476629218831,"Mercury"
2.13,0.745666240427665,"Mercury"
2.14,0.75195804548591,"Mercury"
2.15,0.758352321546393,"Mercury"
2.16,0.764849345761941,"Mercury"
2.17,0.771449395285381,"Mercury"
2.18,0.778152747269539,"Mercury"
2.19,0.784959678867241,"Mercury"
2.2,0.791870467231317,"Mercury"
2.21,0.79888538951459,"Mercury"
2.22,0.806004722869889,"Mercury"
2.23,0.81322874445004,"Mercury"
2.24,0.820557731407871,"Mercury"
2.25,0.827991960896207,"Mercury"
2.26,0.835531710067876,"Mercury"
2.27,0.843177256075704,"Mercury"
2.28,0.850928876072518,"Mercury"
2.29,0.858786847211145,"Mercury"
2.3,0.866751446644411,"Mercury"
2.31,0.874822951525144,"Mercury"
2.32,0.88300163900617,"Mercury"
2.33,0.891287786240317,"Mercury"
2.34,0.89968167038041,"Mercury"
2.35,0.908183568579276,"Mercury"
2.36,0.916793757989743,"Mercury"
2.37,0.925512515764637,"Mercury"
2.38,0.934340119056785,"Mercury"
2.39,0.943276845019014,"Mercury"
2.4,0.95232297080415,"Mercury"
2.41,0.96147877356502,"Mercury"
2.42,0.970744530454451,"Mercury"
2.43,0.98012051862527,"Mercury"
2.44,0.989607015230303,"Mercury"
2.45,0.999204297422378,"Mercury"
2.46,1.01350663379712,"Mercury"
2.47,1.02847064453897,"Mercury"
2.48,1.04360474614402,"Mercury"
2.49,1.05890936095962,"Mercury"
2.5,1.07438491133312,"Mercury"
2.51,1.09003181961187,"Mercury"
2.52,1.10585050814323,"Mercury"
2.53,1.12184139927454,"Mercury"
2.54,1.13800491535316,"Mercury"
2.55,1.15434147872644,"Mercury"
2.56,1.17085151174172,"Mercury"
2.57,1.18753543674637,"Mercury"
2.58,1.20439367608773,"Mercury"
2.59,1.22142665211315,"Mercury"
2.6,1.23863478716999,"Mercury"
2.61,1.2560185036056,"Mercury"
2.62,1.27357822376732,"Mercury"
2.63,1.29131437000251,"Mercury"
2.64,1.30922736465852,"Mercury"
2.65,1.32731763008271,"Mercury"
2.66,1.34558558862241,"Mercury"
2.67,1.36403166262499,"Mercury"
2.68,1.3826562744378,"Mercury"
2.69,1.40145984640819,"Mercury"
2.7,1.4204428008835,"Mercury"
2.71,1.43960556021109,"Mercury"
2.72,1.45894854673832,"Mercury"
2.73,1.47847218281253,"Mercury"
2.74,1.49817689078107,"Mercury"
2.75,1.5180630929913,"Mercury"
2.76,1.53813121179056,"Mercury"
2.77,1.55838166952621,"Mercury"
2.78,1.57881488854561,"Mercury"
2.79,1.59943129119609,"Mercury"
2.8,1.62023129982502,"Mercury"
2.81,1.64121533677974,"Mercury"
2.82,1.6623838244076,"Mercury"
2.83,1.68373718505597,"Mercury"
2.84,1.70527584107217,"Mercury"
2.85,1.72700021480358,"Mercury"
2.86,1.74891072859754,"Mercury"
2.87,1.77100780480141,"Mercury"
2.88,1.79329186576252,"Mercury"
2.89,1.81576333382824,"Mercury"
2.9,1.83842263134592,"Mercury"
2.91,1.8612701806629,"Mercury"
2.92,1.88430640412654,"Mercury"
2.93,1.9075317240842,"Mercury"
2.94,1.93094656288321,"Mercury"
2.95,1.95455134287094,"Mercury"
2.96,1.97834648639473,"Mercury"
2.97,2.00233241580194,"Mercury"
2.98,2.02650955343992,"Mercury"
2.99,2.05087832165601,"Mercury"
3,2.07543914279757,"Mercury"
3.01,2.10019256226186,"Mercury"
3.02,2.12513961764572,"Mercury"
3.03,2.1502814695959,"Mercury"
3.04,2.17561927875916,"Mercury"
3.05,2.20115420578224,"Mercury"
3.06,2.2268874113119,"Mercury"
3.07,2.25282005599488,"Mercury"
3.08,2.27895330047794,"Mercury"
3.09,2.30528830540784,"Mercury"
3.1,2.33182623143131,"Mercury"
3.11,2.35856823919512,"Mercury"
3.12,2.38551548934601,"Mercury"
3.13,2.41266914253074,"Mercury"
3.14,2.44003035939605,"Mercury"
3.15,2.4676003005887,"Mercury"
3.16,2.49538012675543,"Mercury"
3.17,2.523370998543,"Mercury"
3.18,2.55157407659816,"Mercury"
3.19,2.57999052156767,"Mercury"
3.2,2.60862149409826,"Mercury"
3.21,2.6374681548367,"Mercury"
3.22,2.66653166442973,"Mercury"
3.23,2.69581318352411,"Mercury"
3.24,2.72531387276658,"Mercury"
3.25,2.7550348928039,"Mercury"
3.26,2.78497740428282,"Mercury"
3.27,2.81514256785009,"Mercury"
3.28,2.84553154415246,"Mercury"
3.29,2.87614549383668,"Mercury"
3.3,2.9069855775495,"Mercury"
3.31,2.93805270656358,"Mercury"
3.32,2.96934679465522,"Mercury"
3.33,3.00086750622663,"Mercury"
3.34,3.03261450567999,"Mercury"
3.35,3.06458745741753,"Mercury"
3.36,3.09678602584144,"Mercury"
3.37,3.12920987535393,"Mercury"
3.38,3.1618586703572,"Mercury"
3.39,3.19473207525345,"Mercury"
3.4,3.22782975444489,"Mercury"
3.41,3.26115137878273,"Mercury"
3.42,3.29469664491416,"Mercury"
3.43,3.3284652559354,"Mercury"
3.44,3.36245691494265,"Mercury"
3.45,3.39667132503211,"Mercury"
3.46,3.43110818929998,"Mercury"
3.47,3.46576721084249,"Mercury"
3.48,3.50064809275582,"Mercury"
3.49,3.53575053813619,"Mercury"
3.5,3.5710742500798,"Mercury"
3.51,3.60661852535217,"Mercury"
3.52,3.64238103539604,"Mercury"
3.53,3.67835904532347,"Mercury"
3.54,3.71454982024652,"Mercury"
3.55,3.75095062527725,"Mercury"
3.56,3.7875587255277,"Mercury"
3.57,3.82437138610995,"Mercury"
3.58,3.86138587213604,"Mercury"
3.59,3.89859944871803,"Mercury"
3.6,3.93600938096799,"Mercury"
3.61,3.97361293399797,"Mercury"
3.62,4.01140737292002,"Mercury"
3.63,4.0493899628462,"Mercury"
3.64,4.08755796888857,"Mercury"
3.65,4.12590865615919,"Mercury"
3.66,4.16443928977011,"Mercury"
3.67,4.20314713483339,"Mercury"
3.68,4.2420294564611,"Mercury"
3.69,4.28108351976527,"Mercury"
3.7,4.32030658985798,"Mercury"
3.71,4.35969593185128,"Mercury"
3.72,4.39924881085722,"Mercury"
3.73,4.43896249198787,"Mercury"
3.74,4.47883424035528,"Mercury"
3.75,4.5188613210715,"Mercury"
3.76,4.55904099924861,"Mercury"
3.77,4.59937053999864,"Mercury"
3.78,4.63984720843367,"Mercury"
3.79,4.68046826966574,"Mercury"
3.8,4.72123098880691,"Mercury"
3.81,4.76213304847288,"Mercury"
3.82,4.80317380129391,"Mercury"
3.83,4.84435301740386,"Mercury"
3.84,4.88567046693664,"Mercury"
3.85,4.92712592002613,"Mercury"
3.86,4.96871914680622,"Mercury"
3.87,5.01044991741079,"Mercury"
3.88,5.05231800197373,"Mercury"
3.89,5.09432317062893,"Mercury"
3.9,5.13646519351028,"Mercury"
3.91,5.17874340038831,"Mercury"
3.92,5.2211553595802,"Mercury"
3.93,5.26369819903975,"Mercury"
3.94,5.30636904672078,"Mercury"
3.95,5.34916503057712,"Mercury"
3.96,5.39208327856258,"Mercury"
3.97,5.43512091863096,"Mercury"
3.98,5.4782750787361,"Mercury"
3.99,5.52154288683181,"Mercury"
4,5.5649214708719,"Mercury"
4.01,5.6084079588102,"Mercury"
4.02,5.65199947860051,"Mercury"
4.03,5.69569315819666,"Mercury"
4.04,5.73948612555246,"Mercury"
4.05,5.78337550862173,"Mercury"
4.06,5.82735843535829,"Mercury"
4.07,5.87143203371594,"Mercury"
4.08,5.91559343164852,"Mercury"
4.09,5.95983975710983,"Mercury"
4.1,6.0041681380537,"Mercury"
4.11,6.04857570243394,"Mercury"
4.12,6.09305957820436,"Mercury"
4.13,6.13761689331879,"Mercury"
4.14,6.18224477573104,"Mercury"
