"tp_med","ttc","metal"
4.01,3.68240685058681,"Mercury"
4.02,3.72387295259773,"Mercury"
4.03,3.76551722262144,"Mercury"
4.04,3.80733513180588,"Mercury"
4.05,3.849322151299,"Mercury"
4.06,3.89147375224872,"Mercury"
4.07,3.93378540580297,"Mercury"
4.08,3.97625258310969,"Mercury"
4.09,4.01887075531681,"Mercury"
4.1,4.06163539357226,"Mercury"
4.11,4.10454194375618,"Mercury"
4.12,4.14758575067746,"Mercury"
4.13,4.1907621338772,"Mercury"
4.14,4.2340664128965,"Mercury"
4.15,4.27749390727645,"Mercury"
4.16,4.32103993655814,"Mercury"
4.17,4.36469982028269,"Mercury"
4.18,4.40846887799117,"Mercury"
4.19,4.4523424292247,"Mercury"
4.2,4.49631579352436,"Mercury"
4.21,4.54038429043126,"Mercury"
4.22,4.58454323948648,"Mercury"
4.23,4.62878796023113,"Mercury"
4.24,4.6731137722063,"Mercury"
4.25,4.71751599495309,"Mercury"
4.26,4.76198994801259,"Mercury"
4.27,4.80653095092591,"Mercury"
4.28,4.85113432323413,"Mercury"
4.29,4.89579538447836,"Mercury"
4.3,4.94050945419968,"Mercury"
4.31,4.98527185193921,"Mercury"
4.32,5.03007789723803,"Mercury"
4.33,5.07492290963724,"Mercury"
4.34,5.11980220867794,"Mercury"
4.35,5.16471111390122,"Mercury"
4.36,5.20964494484819,"Mercury"
4.37,5.25459902105992,"Mercury"
4.38,5.29956866207753,"Mercury"
4.39,5.34454918744211,"Mercury"
4.4,5.38953591669476,"Mercury"
4.41,5.43452416937657,"Mercury"
4.42,5.47950926502864,"Mercury"
4.43,5.52448652319207,"Mercury"
4.44,5.56945126340795,"Mercury"
4.45,5.61439880521737,"Mercury"
4.46,5.65932446816145,"Mercury"
4.47,5.70422357178126,"Mercury"
4.48,5.74909143561791,"Mercury"
4.49,5.7939233792125,"Mercury"
4.5,5.83871472210612,"Mercury"
4.51,5.88346078383987,"Mercury"
4.52,5.92815688395484,"Mercury"
4.53,5.97279834199214,"Mercury"
4.54,6.01738047749285,"Mercury"
4.55,6.06189860999807,"Mercury"
4.56,6.10634805904891,"Mercury"
4.57,6.15072414418646,"Mercury"
4.58,6.1950221849518,"Mercury"
4.59,6.23923750088605,"Mercury"
4.6,6.2833654115303,"Mercury"
4.61,6.32740269575276,"Mercury"
4.62,6.37135196973021,"Mercury"
4.63,6.41521730896651,"Mercury"
4.64,6.45900278896554,"Mercury"
4.65,6.5027124852312,"Mercury"
4.66,6.54635047326735,"Mercury"
4.67,6.58992082857788,"Mercury"
4.68,6.63342762666668,"Mercury"
4.69,6.67687494303762,"Mercury"
4.7,6.72026685319458,"Mercury"
4.71,6.76360718147644,"Mercury"
4.72,6.80689874756208,"Mercury"
4.73,6.85014411996538,"Mercury"
4.74,6.8933458672002,"Mercury"
4.75,6.93650655778042,"Mercury"
4.76,6.97962876021991,"Mercury"
4.77,7.02271504303256,"Mercury"
4.78,7.06576797473222,"Mercury"
4.79,7.10879012383277,"Mercury"
4.8,7.15178405884809,"Mercury"
4.81,7.19475234829206,"Mercury"
4.82,7.23769756067854,"Mercury"
4.83,7.28062226452141,"Mercury"
4.84,7.32352902833453,"Mercury"
4.85,7.3664204206318,"Mercury"
4.86,7.40929900992708,"Mercury"
4.87,7.45216736473424,"Mercury"
4.88,7.49502805356716,"Mercury"
4.89,7.53788364493971,"Mercury"
4.9,7.58073670736576,"Mercury"
4.91,7.62358936148986,"Mercury"
4.92,7.66644201561395,"Mercury"
4.93,7.70929466973805,"Mercury"
4.94,7.75214732386215,"Mercury"
4.95,7.79499997798625,"Mercury"
4.96,7.83785263211035,"Mercury"
4.97,7.88070528623444,"Mercury"
4.98,7.92355794035854,"Mercury"
4.99,7.96641059448264,"Mercury"
5,8.00926324860674,"Mercury"
0,0.999158894156274,"Manganese"
0.01,0.998265149494648,"Manganese"
0.02,0.997371577925056,"Manganese"
0.03,0.996478395595791,"Manganese"
0.04,0.995585818655146,"Manganese"
0.05,0.994694063251411,"Manganese"
0.06,0.99380334553288,"Manganese"
0.07,0.992913881647843,"Manganese"
0.08,0.992025887744593,"Manganese"
0.09,0.991139579971423,"Manganese"
0.1,0.990255174476623,"Manganese"
0.11,0.989372887408487,"Manganese"
0.12,0.988492934915307,"Manganese"
0.13,0.987615533145373,"Manganese"
0.14,0.986740898246979,"Manganese"
0.15,0.985869246368416,"Manganese"
0.16,0.985000793657977,"Manganese"
0.17,0.984135756263954,"Manganese"
0.18,0.983274350334638,"Manganese"
0.19,0.982416792018321,"Manganese"
0.2,0.981563297463297,"Manganese"
0.21,0.980714082817856,"Manganese"
0.22,0.979869364230291,"Manganese"
0.23,0.979029357848894,"Manganese"
0.24,0.978194279821956,"Manganese"
0.25,0.977364346297771,"Manganese"
0.26,0.976539773424629,"Manganese"
0.27,0.975720777350824,"Manganese"
0.28,0.974907574224646,"Manganese"
0.29,0.974100380194389,"Manganese"
0.3,0.973299411408344,"Manganese"
0.31,0.972504884014803,"Manganese"
0.32,0.971717014162058,"Manganese"
0.33,0.970936017998402,"Manganese"
0.34,0.970162111672127,"Manganese"
0.35,0.969395511331523,"Manganese"
0.36,0.968636433124884,"Manganese"
0.37,0.967885093200502,"Manganese"
0.38,0.967141707706668,"Manganese"
0.39,0.966406492791675,"Manganese"
0.4,0.965679664603814,"Manganese"
0.41,0.964961439291378,"Manganese"
0.42,0.964252033002659,"Manganese"
0.43,0.963551661885949,"Manganese"
0.44,0.96286054208954,"Manganese"
0.45,0.962178889761723,"Manganese"
0.46,0.961506921050791,"Manganese"
0.47,0.960844852105037,"Manganese"
0.48,0.960192899072751,"Manganese"
0.49,0.959551278102228,"Manganese"
0.5,0.958920205341756,"Manganese"
0.51,0.95829989693963,"Manganese"
0.52,0.957690569044141,"Manganese"
0.53,0.957092437803582,"Manganese"
0.54,0.956505719366244,"Manganese"
0.55,0.95593062988042,"Manganese"
0.56,0.955367385494401,"Manganese"
0.57,0.954816202356479,"Manganese"
0.58,0.954277296614947,"Manganese"
0.59,0.953750884418096,"Manganese"
0.6,0.95323718191422,"Manganese"
0.61,0.952736405251608,"Manganese"
0.62,0.952248770578555,"Manganese"
0.63,0.951774494043352,"Manganese"
0.64,0.95131379179429,"Manganese"
0.65,0.950866879979662,"Manganese"
0.66,0.950433974747761,"Manganese"
0.67,0.950015292246877,"Manganese"
0.68,0.949611048625303,"Manganese"
0.69,0.949221460031331,"Manganese"
0.7,0.948846742613254,"Manganese"
0.71,0.948487112519363,"Manganese"
0.72,0.948142785897949,"Manganese"
0.73,0.947813978897307,"Manganese"
0.74,0.947500907665726,"Manganese"
0.75,0.9472037883515,"Manganese"
0.76,0.946922837102921,"Manganese"
0.77,0.94665827006828,"Manganese"
0.78,0.946410303395869,"Manganese"
0.79,0.946179153233981,"Manganese"
0.8,0.945965035730908,"Manganese"
0.81,0.945768167034941,"Manganese"
0.82,0.945588763294373,"Manganese"
0.83,0.945427040657496,"Manganese"
0.84,0.945283215272602,"Manganese"
0.85,0.945157503287983,"Manganese"
0.86,0.94505012085193,"Manganese"
0.87,0.944961284112737,"Manganese"
0.88,0.944891209218695,"Manganese"
0.89,0.944840112318095,"Manganese"
0.9,0.944808209559231,"Manganese"
0.91,0.944795717090394,"Manganese"
0.92,0.944802851059876,"Manganese"
0.93,0.94482982761597,"Manganese"
0.94,0.944876862906967,"Manganese"
0.95,0.944944173081159,"Manganese"
0.96,0.945031974286839,"Manganese"
0.97,0.945140482672298,"Manganese"
0.98,0.945269914385829,"Manganese"
0.99,0.945420485575723,"Manganese"
1,0.945592412390273,"Manganese"
1.01,0.94578591097777,"Manganese"
1.02,0.946001197486508,"Manganese"
1.03,0.946238488064777,"Manganese"
1.04,0.94649799886087,"Manganese"
1.05,0.946779946023078,"Manganese"
1.06,0.947084545699695,"Manganese"
1.07,0.947412014039012,"Manganese"
1.08,0.947762567189321,"Manganese"
1.09,0.948136421298913,"Manganese"
1.1,0.948533792516082,"Manganese"
1.11,0.948954896989119,"Manganese"
1.12,0.949399950866317,"Manganese"
1.13,0.949869170295966,"Manganese"
1.14,0.95036277142636,"Manganese"
1.15,0.95088097040579,"Manganese"
1.16,0.951423983382549,"Manganese"
1.17,0.951992026504928,"Manganese"
1.18,0.952585315921219,"Manganese"
1.19,0.953204067779716,"Manganese"
1.2,0.953848498228708,"Manganese"
1.21,0.95451882341649,"Manganese"
1.22,0.955215259491352,"Manganese"
1.23,0.955938022601587,"Manganese"
1.24,0.956687328895487,"Manganese"
1.25,0.957463394521343,"Manganese"
1.26,0.958266435627449,"Manganese"
1.27,0.959096668362095,"Manganese"
1.28,0.959954308873575,"Manganese"
1.29,0.960839573310179,"Manganese"
1.3,0.961752677820201,"Manganese"
1.31,0.962693824376877,"Manganese"
1.32,0.963663158253227,"Manganese"
1.33,0.964660810547215,"Manganese"
1.34,0.965686912356807,"Manganese"
1.35,0.966741594779966,"Manganese"
1.36,0.967824988914657,"Manganese"
1.37,0.968937225858846,"Manganese"
1.38,0.970078436710495,"Manganese"
1.39,0.971248752567571,"Manganese"
1.4,0.972448304528038,"Manganese"
1.41,0.97367722368986,"Manganese"
1.42,0.974935641151002,"Manganese"
1.43,0.976223688009429,"Manganese"
1.44,0.977541495363105,"Manganese"
1.45,0.978889194309995,"Manganese"
1.46,0.980266915948063,"Manganese"
1.47,0.981674791375275,"Manganese"
1.48,0.983112951689594,"Manganese"
1.49,0.984581527988986,"Manganese"
1.5,0.986080651371415,"Manganese"
1.51,0.987610452934845,"Manganese"
1.52,0.989171063777242,"Manganese"
1.53,0.99076261499657,"Manganese"
1.54,0.992385237690793,"Manganese"
1.55,0.994039062957876,"Manganese"
1.56,0.995724221895784,"Manganese"
1.57,0.997440845602481,"Manganese"
1.58,0.999189065175933,"Manganese"
1.59,1.0009690117141,"Manganese"
1.6,1.00278081631496,"Manganese"
1.61,1.00462461007646,"Manganese"
1.62,1.00650052409657,"Manganese"
1.63,1.00840868947326,"Manganese"
1.64,1.01034923730449,"Manganese"
1.65,1.01232229868823,"Manganese"
1.66,1.01432800472244,"Manganese"
1.67,1.01636648650509,"Manganese"
1.68,1.01843787513414,"Manganese"
1.69,1.02054230170755,"Manganese"
1.7,1.02267989732329,"Manganese"
1.71,1.02485079307932,"Manganese"
1.72,1.02705512007361,"Manganese"
1.73,1.02929300940413,"Manganese"
1.74,1.03156459216883,"Manganese"
1.75,1.03386999946569,"Manganese"
1.76,1.03620936239267,"Manganese"
1.77,1.03858281204772,"Manganese"
1.78,1.04099047952883,"Manganese"
1.79,1.04343249593394,"Manganese"
1.8,1.04590899236103,"Manganese"
1.81,1.04842009990806,"Manganese"
1.82,1.05096594967299,"Manganese"
1.83,1.0535466727538,"Manganese"
1.84,1.05616240024844,"Manganese"
1.85,1.05881326325488,"Manganese"
1.86,1.06149939287108,"Manganese"
1.87,1.06422092019501,"Manganese"
1.88,1.06697797632463,"Manganese"
1.89,1.06977069235791,"Manganese"
1.9,1.07259919939281,"Manganese"
1.91,1.0754636285273,"Manganese"
1.92,1.07836411085934,"Manganese"
1.93,1.08130077748689,"Manganese"
1.94,1.08427375950793,"Manganese"
1.95,1.08728318802041,"Manganese"
1.96,1.0903291941223,"Manganese"
1.97,1.09341190891157,"Manganese"
1.98,1.09653146348617,"Manganese"
1.99,1.09968798894408,"Manganese"
2,1.10288161638325,"Manganese"
2.01,1.10611244507287,"Manganese"
2.02,1.10938044696695,"Manganese"
2.03,1.11268556219072,"Manganese"
2.04,1.1160277308694,"Manganese"
2.05,1.11940689312823,"Manganese"
2.06,1.12282298909243,"Manganese"
2.07,1.12627595888722,"Manganese"
2.08,1.12976574263785,"Manganese"
2.09,1.13329228046952,"Manganese"
2.1,1.13685551250748,"Manganese"
2.11,1.14045537887695,"Manganese"
2.12,1.14409181970315,"Manganese"
2.13,1.14776477511132,"Manganese"
2.14,1.15147418522668,"Manganese"
2.15,1.15521999017446,"Manganese"
2.16,1.15900213007989,"Manganese"
2.17,1.1628205450682,"Manganese"
2.18,1.1666751752646,"Manganese"
2.19,1.17056596079434,"Manganese"
2.2,1.17449284178263,"Manganese"
2.21,1.17845573041102,"Manganese"
2.22,1.18245442708631,"Manganese"
2.23,1.18648870427161,"Manganese"
2.24,1.19055833443002,"Manganese"
2.25,1.19466309002465,"Manganese"
2.26,1.19880274351863,"Manganese"
2.27,1.20297706737505,"Manganese"
2.28,1.20718583405703,"Manganese"
2.29,1.21142881602767,"Manganese"
2.3,1.2157057857501,"Manganese"
2.31,1.22001651568741,"Manganese"
2.32,1.22436077830272,"Manganese"
2.33,1.22873834605913,"Manganese"
2.34,1.23314899141977,"Manganese"
2.35,1.23759248684773,"Manganese"
2.36,1.24206860480614,"Manganese"
2.37,1.24657711775809,"Manganese"
2.38,1.2511177981667,"Manganese"
2.39,1.25569041849509,"Manganese"
2.4,1.26029475120635,"Manganese"
2.41,1.2649305687636,"Manganese"
2.42,1.26959764362995,"Manganese"
2.43,1.27429574826852,"Manganese"
2.44,1.2790246551424,"Manganese"
2.45,1.28378413671472,"Manganese"
2.46,1.28857396544858,"Manganese"
2.47,1.29339391380709,"Manganese"
2.48,1.29824375425336,"Manganese"
2.49,1.3031232592505,"Manganese"
2.5,1.30803220126163,"Manganese"
2.51,1.31297032112047,"Manganese"
2.52,1.31793723314328,"Manganese"
2.53,1.32293252001691,"Manganese"
2.54,1.32795576442823,"Manganese"
2.55,1.33300654906411,"Manganese"
2.56,1.33808445661141,"Manganese"
2.57,1.34318906975701,"Manganese"
2.58,1.34831997118777,"Manganese"
2.59,1.35347674359055,"Manganese"
2.6,1.35865896965222,"Manganese"
2.61,1.36386623205965,"Manganese"
2.62,1.36909811349971,"Manganese"
2.63,1.37435419665925,"Manganese"
2.64,1.37963406422515,"Manganese"
2.65,1.38493729888428,"Manganese"
2.66,1.3902634833235,"Manganese"
2.67,1.39561220022967,"Manganese"
2.68,1.40098303228967,"Manganese"
2.69,1.40637556219036,"Manganese"
2.7,1.41178937261861,"Manganese"
2.71,1.41722404500468,"Manganese"
2.72,1.42267915575248,"Manganese"
2.73,1.4281542800093,"Manganese"
2.74,1.43364899292245,"Manganese"
2.75,1.43916286963923,"Manganese"
2.76,1.44469548530694,"Manganese"
2.77,1.45024641507287,"Manganese"
2.78,1.45581523408434,"Manganese"
2.79,1.46140151748864,"Manganese"
2.8,1.46700484043307,"Manganese"
2.81,1.47262477806493,"Manganese"
2.82,1.47826090553153,"Manganese"
2.83,1.48391279798017,"Manganese"
2.84,1.48958003055814,"Manganese"
2.85,1.49526217841275,"Manganese"
2.86,1.5009588166913,"Manganese"
2.87,1.50666952054109,"Manganese"
2.88,1.51239386510941,"Manganese"
2.89,1.51813142554359,"Manganese"
2.9,1.5238817769909,"Manganese"
2.91,1.52964449459866,"Manganese"
2.92,1.53541915351416,"Manganese"
2.93,1.54120532888471,"Manganese"
2.94,1.54700259585761,"Manganese"
2.95,1.55281052958016,"Manganese"
2.96,1.55862870519965,"Manganese"
2.97,1.5644566978634,"Manganese"
2.98,1.5702940827187,"Manganese"
2.99,1.57614043491285,"Manganese"
3,1.58199532959315,"Manganese"
3.01,1.58785834190691,"Manganese"
3.02,1.59372904700142,"Manganese"
3.03,1.599607020024,"Manganese"
3.04,1.60549183612192,"Manganese"
3.05,1.61138307044251,"Manganese"
3.06,1.61728029813306,"Manganese"
3.07,1.62318309434087,"Manganese"
3.08,1.62909103421324,"Manganese"
3.09,1.63500369289747,"Manganese"
3.1,1.64092064554087,"Manganese"
3.11,1.64684146729073,"Manganese"
3.12,1.65276573329436,"Manganese"
3.13,1.65869301869906,"Manganese"
3.14,1.66462289865212,"Manganese"
3.15,1.67055494830085,"Manganese"
3.16,1.67648874279256,"Manganese"
3.17,1.68242385727454,"Manganese"
3.18,1.68835986689408,"Manganese"
3.19,1.6942963467985,"Manganese"
3.2,1.7002328721351,"Manganese"
3.21,1.70616907976265,"Manganese"
3.22,1.71210485338584,"Manganese"
3.23,1.71804013842085,"Manganese"
3.24,1.72397488028384,"Manganese"
3.25,1.72990902439099,"Manganese"
3.26,1.73584251615845,"Manganese"
3.27,1.7417753010024,"Manganese"
3.28,1.74770732433901,"Manganese"
3.29,1.75363853158445,"Manganese"
3.3,1.75956886815489,"Manganese"
3.31,1.76549827946649,"Manganese"
3.32,1.77142671093543,"Manganese"
3.33,1.77735410797787,"Manganese"
3.34,1.78328041600998,"Manganese"
3.35,1.78920558044794,"Manganese"
3.36,1.7951295467079,"Manganese"
3.37,1.80105226020605,"Manganese"
3.38,1.80697366635854,"Manganese"
3.39,1.81289371058156,"Manganese"
3.4,1.81881233829126,"Manganese"
3.41,1.82472949490381,"Manganese"
3.42,1.83064512583539,"Manganese"
3.43,1.83655917650217,"Manganese"
3.44,1.8424715923203,"Manganese"
3.45,1.84838231870597,"Manganese"
3.46,1.85429130107535,"Manganese"
3.47,1.86019848484459,"Manganese"
3.48,1.86610381542987,"Manganese"
3.49,1.87200723824735,"Manganese"
3.5,1.87790869871322,"Manganese"
3.51,1.88380814224363,"Manganese"
3.52,1.88970551425476,"Manganese"
3.53,1.89560076016277,"Manganese"
3.54,1.90149382538383,"Manganese"
3.55,1.90738465533412,"Manganese"
3.56,1.9132731954298,"Manganese"
3.57,1.91915939108703,"Manganese"
3.58,1.925043187722,"Manganese"
3.59,1.93092453075087,"Manganese"
3.6,1.9368033655898,"Manganese"
3.61,1.94267963765497,"Manganese"
3.62,1.94855329236254,"Manganese"
3.63,1.95442427512869,"Manganese"
3.64,1.96029253136958,"Manganese"
3.65,1.96615800650139,"Manganese"
3.66,1.97202064594027,"Manganese"
3.67,1.97788039510241,"Manganese"
3.68,1.98373719940396,"Manganese"
3.69,1.98959100426111,"Manganese"
3.7,1.99544175509001,"Manganese"
3.71,2.00128937491936,"Manganese"
3.72,2.00713369722793,"Manganese"
3.73,2.01297453310702,"Manganese"
3.74,2.01881169364792,"Manganese"
3.75,2.02464498994192,"Manganese"
3.76,2.03047423308033,"Manganese"
3.77,2.03629923415443,"Manganese"
3.78,2.04211980425552,"Manganese"
3.79,2.04793575447491,"Manganese"
3.8,2.05374689590387,"Manganese"
3.81,2.05955307472807,"Manganese"
3.82,2.06535427751064,"Manganese"
3.83,2.07115052590906,"Manganese"
3.84,2.07694184158083,"Manganese"
3.85,2.08272824618341,"Manganese"
3.86,2.08850976137432,"Manganese"
3.87,2.09428640881103,"Manganese"
3.88,2.10005821015102,"Manganese"
3.89,2.1058251870518,"Manganese"
3.9,2.11158736117084,"Manganese"
3.91,2.11734476067708,"Manganese"
3.92,2.12309743978518,"Manganese"
3.93,2.12884545922127,"Manganese"
3.94,2.13458887971146,"Manganese"
3.95,2.14032776198186,"Manganese"
3.96,2.14606216675859,"Manganese"
3.97,2.15179215476777,"Manganese"
3.98,2.15751778673551,"Manganese"
3.99,2.16323912338792,"Manganese"
4,2.16895622545113,"Manganese"
4.01,2.17466910877257,"Manganese"
4.02,2.18037760968503,"Manganese"
4.03,2.18608151964262,"Manganese"
4.04,2.19178063009943,"Manganese"
4.05,2.19747473250959,"Manganese"
4.06,2.2031636183272,"Manganese"
4.07,2.20884707900637,"Manganese"
4.08,2.21452490600121,"Manganese"
4.09,2.22019689076583,"Manganese"
4.1,2.22586282475433,"Manganese"
4.11,2.23152256859591,"Manganese"
4.12,2.23717625962002,"Manganese"
4.13,2.24282410433122,"Manganese"
4.14,2.24846630923405,"Manganese"
4.15,2.25410308083305,"Manganese"
4.16,2.25973462563278,"Manganese"
4.17,2.26536115013777,"Manganese"
4.18,2.27098286085258,"Manganese"
4.19,2.27659996428174,"Manganese"
4.2,2.2822126669298,"Manganese"
4.21,2.28782117530131,"Manganese"
4.22,2.29342569590081,"Manganese"
4.23,2.29902643523285,"Manganese"
4.24,2.30462359980197,"Manganese"
4.25,2.31021739611272,"Manganese"
4.26,2.31580803066964,"Manganese"
4.27,2.32139570997728,"Manganese"
4.28,2.32698064054017,"Manganese"
4.29,2.33256302886288,"Manganese"
4.3,2.33814308144994,"Manganese"
4.31,2.3437210048059,"Manganese"
4.32,2.3492970054353,"Manganese"
4.33,2.35487128984269,"Manganese"
4.34,2.36044406453261,"Manganese"
4.35,2.36601553600961,"Manganese"
4.36,2.37158591077824,"Manganese"
4.37,2.37715539534303,"Manganese"
4.38,2.38272419620854,"Manganese"
4.39,2.3882925198793,"Manganese"
4.4,2.39386057285987,"Manganese"
4.41,2.39942856165479,"Manganese"
4.42,2.4049966927686,"Manganese"
4.43,2.41056517270585,"Manganese"
4.44,2.41613420797109,"Manganese"
4.45,2.42170400506886,"Manganese"
4.46,2.4272747705037,"Manganese"
4.47,2.43284671078015,"Manganese"
4.48,2.43842003240278,"Manganese"
4.49,2.44399494187611,"Manganese"
4.5,2.4495716457047,"Manganese"
4.51,2.45515035039309,"Manganese"
4.52,2.46073126244583,"Manganese"
4.53,2.46631458836745,"Manganese"
4.54,2.47190053466251,"Manganese"
4.55,2.47748930783555,"Manganese"
4.56,2.48308111439112,"Manganese"
4.57,2.48867616083375,"Manganese"
4.58,2.49427465366801,"Manganese"
4.59,2.49987679939842,"Manganese"
4.6,2.50548280452954,"Manganese"
4.61,2.51109281635633,"Manganese"
4.62,2.51670674533541,"Manganese"
4.63,2.52232444271383,"Manganese"
4.64,2.52794575973862,"Manganese"
4.65,2.53357054765684,"Manganese"
4.66,2.53919865771551,"Manganese"
4.67,2.54482994116169,"Manganese"
4.68,2.55046424924242,"Manganese"
4.69,2.55610143320474,"Manganese"
4.7,2.56174134429569,"Manganese"
4.71,2.56738383704901,"Manganese"
4.72,2.57302877914525,"Manganese"
4.73,2.57867604155166,"Manganese"
4.74,2.58432549523548,"Manganese"
4.75,2.58997701116397,"Manganese"
4.76,2.59563046030436,"Manganese"
4.77,2.6012857136239,"Manganese"
4.78,2.60694264208985,"Manganese"
4.79,2.61260111666944,"Manganese"
4.8,2.61826100832993,"Manganese"
4.81,2.62392218803857,"Manganese"
4.82,2.62958452676259,"Manganese"
4.83,2.63524789546924,"Manganese"
4.84,2.64091216512578,"Manganese"
4.85,2.64657720669945,"Manganese"
4.86,2.6522428911575,"Manganese"
4.87,2.65790908946716,"Manganese"
4.88,2.6635756725957,"Manganese"
4.89,2.66924251151036,"Manganese"
4.9,2.67490947717837,"Manganese"
4.91,2.68057646321216,"Manganese"
4.92,2.68624344924594,"Manganese"
4.93,2.69191043527972,"Manganese"
4.94,2.6975774213135,"Manganese"
4.95,2.70324440734729,"Manganese"
4.96,2.70891139338107,"Manganese"
4.97,2.71457837941485,"Manganese"
4.98,2.72024536544863,"Manganese"
4.99,2.72591235148242,"Manganese"
5,2.7315793375162,"Manganese"
0,1.00075535929464,"Lead"
0.01,1.00592497024882,"Lead"
0.02,1.01109440521767,"Lead"
0.03,1.01626345642524,"Lead"
0.04,1.02143191609558,"Lead"
0.05,1.02659957645272,"Lead"
0.06,1.03176622972071,"Lead"
0.07,1.03693166812358,"Lead"
0.08,1.04209568388538,"Lead"
0.09,1.04725806923014,"Lead"
0.1,1.05241861638191,"Lead"
0.11,1.05757711756473,"Lead"
0.12,1.06273336500264,"Lead"
0.13,1.06788715091968,"Lead"
0.14,1.07303826753989,"Lead"
0.15,1.0781865070873,"Lead"
0.16,1.08333166178598,"Lead"
0.17,1.08847352385994,"Lead"
0.18,1.09361188553324,"Lead"
0.19,1.09874653902991,"Lead"
0.2,1.10387727657399,"Lead"
0.21,1.10900389038954,"Lead"
0.22,1.11412617270058,"Lead"
0.23,1.11924391573115,"Lead"
0.24,1.1243569117053,"Lead"
0.25,1.12946495284708,"Lead"
0.26,1.13456783138051,"Lead"
0.27,1.13966533952964,"Lead"
0.28,1.14475726951852,"Lead"
0.29,1.14984341357117,"Lead"
0.3,1.15492356391165,"Lead"
0.31,1.15999751276399,"Lead"
0.32,1.16506505235224,"Lead"
0.33,1.17012597490043,"Lead"
0.34,1.1751800726326,"Lead"
0.35,1.18022713777281,"Lead"
0.36,1.18526696254508,"Lead"
0.37,1.19029933917346,"Lead"
0.38,1.19532405988198,"Lead"
0.39,1.2003409168947,"Lead"
0.4,1.20534970243565,"Lead"
0.41,1.21035020872886,"Lead"
0.42,1.21534222799839,"Lead"
0.43,1.22032555246828,"Lead"
0.44,1.22529997436255,"Lead"
0.45,1.23026528590526,"Lead"
0.46,1.23522127932044,"Lead"
0.47,1.24016774683214,"Lead"
0.48,1.2451044806644,"Lead"
0.49,1.25003127304125,"Lead"
0.5,1.25494791618675,"Lead"
0.51,1.25985420232492,"Lead"
0.52,1.26474992367981,"Lead"
0.53,1.26963487247546,"Lead"
0.54,1.27450884093591,"Lead"
0.55,1.2793716212852,"Lead"
0.56,1.28422300574737,"Lead"
0.57,1.28906278654647,"Lead"
0.58,1.29389075590653,"Lead"
0.59,1.2987067060516,"Lead"
0.6,1.30351042920571,"Lead"
0.61,1.30830171759291,"Lead"
0.62,1.31308036343724,"Lead"
0.63,1.31784615896273,"Lead"
0.64,1.32259889639344,"Lead"
0.65,1.32733836795339,"Lead"
0.66,1.33206436586663,"Lead"
0.67,1.3367766823572,"Lead"
0.68,1.34147510964915,"Lead"
0.69,1.34615943996651,"Lead"
0.7,1.35082946553332,"Lead"
0.71,1.35548497857362,"Lead"
0.72,1.36012577131146,"Lead"
0.73,1.36475163597088,"Lead"
0.74,1.36936236477591,"Lead"
0.75,1.37395774995059,"Lead"
0.76,1.37853758371898,"Lead"
0.77,1.3831016583051,"Lead"
0.78,1.38764976593301,"Lead"
0.79,1.39218169882673,"Lead"
0.8,1.39669724921032,"Lead"
0.81,1.4011962093078,"Lead"
0.82,1.40567837134323,"Lead"
0.83,1.41014352754064,"Lead"
0.84,1.41459147012408,"Lead"
0.85,1.41902199131758,"Lead"
0.86,1.42343488334519,"Lead"
0.87,1.42782993843094,"Lead"
0.88,1.43220694879888,"Lead"
0.89,1.43656570667305,"Lead"
0.9,1.44090600427748,"Lead"
0.91,1.44522763383623,"Lead"
0.92,1.44953038757332,"Lead"
0.93,1.45381405771281,"Lead"
0.94,1.45807843647872,"Lead"
0.95,1.46232331609511,"Lead"
0.96,1.46654848878602,"Lead"
0.97,1.47075374677547,"Lead"
0.98,1.47493888228752,"Lead"
0.99,1.47910368754621,"Lead"
1,1.48324795477557,"Lead"
1.01,1.48737147619965,"Lead"
1.02,1.49147404404249,"Lead"
1.03,1.49555545052812,"Lead"
1.04,1.4996154878806,"Lead"
1.05,1.50365394832395,"Lead"
1.06,1.50767062408223,"Lead"
1.07,1.51166530737947,"Lead"
1.08,1.51563779043971,"Lead"
1.09,1.51958786548699,"Lead"
1.1,1.52351532474536,"Lead"
1.11,1.52741996043885,"Lead"
1.12,1.5313015647915,"Lead"
1.13,1.53515993002736,"Lead"
1.14,1.53899484837047,"Lead"
1.15,1.54280611204487,"Lead"
1.16,1.5465935132746,"Lead"
1.17,1.55035684428369,"Lead"
1.18,1.55409589729619,"Lead"
1.19,1.55781046453615,"Lead"
1.2,1.56150033822759,"Lead"
1.21,1.56516531059457,"Lead"
1.22,1.56880517386113,"Lead"
1.23,1.57241972025129,"Lead"
1.24,1.57600874198911,"Lead"
1.25,1.57957203129863,"Lead"
1.26,1.58310938040388,"Lead"
1.27,1.5866205815289,"Lead"
1.28,1.59010542689775,"Lead"
1.29,1.59356370873445,"Lead"
1.3,1.59699521926306,"Lead"
1.31,1.60039968906343,"Lead"
1.32,1.60377660213879,"Lead"
1.33,1.60712538084817,"Lead"
1.34,1.61044544755062,"Lead"
1.35,1.61373622460518,"Lead"
1.36,1.61699713437088,"Lead"
1.37,1.62022759920678,"Lead"
1.38,1.62342704147192,"Lead"
1.39,1.62659488352533,"Lead"
1.4,1.62973054772605,"Lead"
1.41,1.63283345643314,"Lead"
1.42,1.63590303200563,"Lead"
