"","spp","year","tp_med","tp_upper","tp_lower"
"38","LAAL",1928,3.81671566439441,4.37231219375375,3.46540848898725
"39","LAAL",1929,3.81767025377503,4.37565895358248,3.46076809132139
"40","LAAL",1930,3.81869761714824,4.37894164365246,3.45870421973236
"41","LAAL",1931,3.82050425689964,4.38087802732415,3.45384298829692
"42","LAAL",1932,3.82258900671648,4.38268991512358,3.44968040163373
"43","LAAL",1933,3.82563171529605,4.38472599355403,3.44626176413334
"44","LAAL",1934,3.82769830127976,4.38674051026092,3.44355735226944
"45","LAAL",1935,3.82821860091059,4.38924539332005,3.44130837497762
"46","LAAL",1936,3.83037433990802,4.39029670483952,3.43576902964194
"47","LAAL",1937,3.83233326317857,4.38884002662288,3.43399036980167
"48","LAAL",1938,3.83827988756705,4.38741791657129,3.43283369385006
"49","LAAL",1939,3.84279979773483,4.38711847665197,3.43341255968257
"50","LAAL",1940,3.84631148656657,4.38221038438955,3.42869004787074
"51","LAAL",1941,3.84773077377156,4.37927172766599,3.4272715152899
"52","LAAL",1942,3.84920150766276,4.37751324891461,3.42713799352752
"53","LAAL",1943,3.85287675237088,4.37375799513405,3.4215781999923
"54","LAAL",1944,3.85873589588414,4.37164285970098,3.41839297672964
"55","LAAL",1945,3.86421821433038,4.36951026002676,3.41569741691661
"56","LAAL",1946,3.86812573167952,4.36847681957463,3.410725869393
"57","LAAL",1947,3.87218926564123,4.36642615756203,3.40571111547702
"58","LAAL",1948,3.88007826756968,4.36581128245031,3.4096537340984
"59","LAAL",1949,3.88672958195231,4.36245417870334,3.40654423064935
"60","LAAL",1950,3.88854230187646,4.35746390244656,3.40881282912631
"61","LAAL",1951,3.88958625643293,4.35450030601469,3.41223279060633
"62","LAAL",1952,3.89301925085126,4.35023942531306,3.41157329575919
"63","LAAL",1953,3.8838540456782,4.34525359821993,3.41048384813505
"64","LAAL",1954,3.88538042031092,4.34047639491881,3.41142610785168
"65","LAAL",1955,3.89025287810254,4.3356659713998,3.40482807991466
"66","LAAL",1956,3.88826271374788,4.33091808338547,3.40048721382553
"67","LAAL",1957,3.88371148828723,4.32631400135637,3.39768187837266
"68","LAAL",1958,3.87996211173837,4.32145371028382,3.39193507647635
"69","LAAL",1959,3.88061992570962,4.31616152666725,3.39183198839241
"70","LAAL",1960,3.8798785313184,4.30986242119462,3.3915687498872
"71","LAAL",1961,3.88181692615112,4.30334137182748,3.39008946991482
"72","LAAL",1962,3.88435734905497,4.29659221436254,3.38538273260602
"73","LAAL",1963,3.88426318090475,4.28981647650968,3.38300429789979
"74","LAAL",1964,3.88581246400498,4.28250029258521,3.38258281425344
"75","LAAL",1965,3.88033153544733,4.27519187366804,3.38274554561671
"76","LAAL",1966,3.87888217144197,4.26770726837112,3.38340921677061
"77","LAAL",1967,3.87850395415834,4.26194934212475,3.38445283473564
"78","LAAL",1968,3.88011558430535,4.25415893089116,3.38573761384672
"79","LAAL",1969,3.88516587544787,4.24608062991476,3.38755194914211
"80","LAAL",1970,3.88611130409951,4.2387247855367,3.38455567299553
"81","LAAL",1971,3.88799163116102,4.23220945826747,3.37821103166462
"82","LAAL",1972,3.88900568639215,4.22587179672867,3.37438063292673
"83","LAAL",1973,3.88552848216436,4.22018936985117,3.37628510892716
"84","LAAL",1974,3.88805537059125,4.21231908993764,3.37538379451012
"85","LAAL",1975,3.88592162263478,4.20567120061821,3.37760509421126
"86","LAAL",1976,3.88025668162355,4.19685767092591,3.37609498372439
"87","LAAL",1977,3.87731672722184,4.19240963721578,3.3778989765313
"88","LAAL",1978,3.87789301334841,4.18573024597254,3.38088766954357
"89","LAAL",1979,3.87862739708574,4.17959128257689,3.38670120670709
"90","LAAL",1980,3.87732633512401,4.17332818614271,3.39237150976666
"91","LAAL",1981,3.87624008219848,4.16736617619282,3.39597699145424
"92","LAAL",1982,3.87498860209956,4.16147554256486,3.40320547406819
"93","LAAL",1983,3.8743122271319,4.16030063563704,3.41049070573688
"94","LAAL",1984,3.87601936174657,4.15555270405089,3.41603605592633
"95","LAAL",1985,3.87560249168205,4.14970987166488,3.42249435631745
"96","LAAL",1986,3.87667248131172,4.14393056240727,3.42989243199184
"97","LAAL",1987,3.8758664027097,4.13655056088284,3.44193362149696
"98","LAAL",1988,3.87484528084693,4.12939019824872,3.4553262431242
"99","LAAL",1989,3.87512326755069,4.12655632318116,3.46439532588243
"100","LAAL",1990,3.87548302929116,4.11689476449579,3.47096102815519
"101","LAAL",1991,3.87386635788682,4.10792158998206,3.48223247851987
"102","LAAL",1992,3.87226025188086,4.10381713110579,3.4952887471138
"103","LAAL",1993,3.8731943472328,4.09357178140611,3.51074186213458
"104","LAAL",1994,3.87248950012637,4.08680485582201,3.52603382432867
"105","LAAL",1995,3.86934859732536,4.07954098243779,3.53653952436632
"106","LAAL",1996,3.86943445489487,4.0709815591129,3.54628745966125
"107","LAAL",1997,3.86682568415472,4.06356611829369,3.55588502070363
"108","LAAL",1998,3.86289410254173,4.05640444435991,3.56622680681562
"109","LAAL",1999,3.86257975122399,4.04912969541649,3.58211524625655
"110","LAAL",2000,3.86131607265794,4.04260210651565,3.59197862721757
"111","LAAL",2001,3.85969772917684,4.03444050057294,3.60719587203947
"112","LAAL",2002,3.85876202197906,4.03092823880096,3.61623178916303
"113","LAAL",2003,3.85661573750126,4.02523769499278,3.63625380312387
"114","LAAL",2004,3.85660199598869,4.01532241101716,3.65077991196205
"115","LAAL",2005,3.85544803383452,4.01413190274827,3.66400371817765
"116","LAAL",2006,3.85403218246152,4.01697727342958,3.67447578837222
"117","LAAL",2007,3.85050521973955,4.01525301850349,3.68262598853622
"118","LAAL",2008,3.8475300611744,4.01629181635572,3.68995682551034
"119","LAAL",2009,3.84773771154925,4.02392159268531,3.69924731002919
"120","LAAL",2010,3.84572219928626,4.0294510609654,3.70586442317968
"121","LAAL",2011,3.84662226492273,4.02653900110504,3.71268747624737
"122","LAAL",2012,3.84514765934844,4.04314924695737,3.71161978196501
"123","LAAL",2013,3.84352102397499,4.049428722793,3.70939862892079
"124","LAAL",2014,3.84739087415929,4.05938305998021,3.70745455410133
"125","LAAL",2015,3.84820832316605,4.0767945385476,3.69398266587985
"126","BUPE",1891,4.13752983972923,4.40811463681809,3.84115136358224
"127","BUPE",1892,4.13904548230554,4.4016211904592,3.85027583065325
"128","BUPE",1893,4.1402411841478,4.39480651852604,3.86231528419481
"129","BUPE",1894,4.14118570519271,4.38841032355936,3.87178435741917
"130","BUPE",1895,4.14276653103656,4.38244043246031,3.88275199367432
"131","BUPE",1896,4.14446449084652,4.3770074173759,3.89256890434682
"132","BUPE",1897,4.14584177214004,4.37180400345445,3.9004464609915
"133","BUPE",1898,4.14895061270089,4.36523553324581,3.91063949860919
"134","BUPE",1899,4.1508024368636,4.35849918080613,3.92137616513174
"135","BUPE",1900,4.15199440511212,4.3543268524752,3.9285516071786
"136","BUPE",1901,4.15404815154517,4.35067879582025,3.93970067400737
"137","BUPE",1902,4.15506152630416,4.34818994376782,3.95053398672103
"138","BUPE",1903,4.15877426788009,4.34304032057001,3.95480956676047
"139","BUPE",1904,4.15969489970406,4.33933915112133,3.96103285503342
"140","BUPE",1905,4.1621690387726,4.33286629537957,3.96835184881343
"141","BUPE",1906,4.16388344275863,4.32750949363898,3.97640477811707
"142","BUPE",1907,4.16505963469435,4.32446987879678,3.98441460995261
"143","BUPE",1908,4.16609022589484,4.32210989842813,3.99236708816447
"144","BUPE",1909,4.16745183553498,4.3211781669587,3.99995188752241
"145","BUPE",1910,4.16902903761029,4.32174095911988,4.00633816345059
"146","BUPE",1911,4.17081622953971,4.31811924225675,4.01583743646919
"147","BUPE",1912,4.17294420366702,4.31447382530521,4.02239682908356
"148","BUPE",1913,4.17662131995254,4.31456575023532,4.03070732833275
"149","BUPE",1914,4.17867504557822,4.31307402097452,4.0379891740678
"150","BUPE",1915,4.18105914778811,4.3101649039948,4.04706742668015
"151","BUPE",1916,4.18422361273545,4.31290650155119,4.05429314651847
"152","BUPE",1917,4.18625291667992,4.31254493402396,4.05904765217267
"153","BUPE",1918,4.190454335624,4.31113198513409,4.06563220760764
"154","BUPE",1919,4.19243131551939,4.31260550314704,4.07199600685519
"155","BUPE",1920,4.19519399655671,4.31326040246613,4.08096491787689
"156","BUPE",1921,4.1980334266371,4.31607208250349,4.08792282671914
"157","BUPE",1922,4.19998668301433,4.31726689914437,4.08858336367784
"158","BUPE",1923,4.20277382865904,4.31589083420599,4.09396708165017
"159","BUPE",1924,4.20515938395647,4.31794983317551,4.0976581547266
"160","BUPE",1925,4.20645434424589,4.32295541715549,4.1011437850859
"161","BUPE",1926,4.20900835244405,4.32363293298023,4.10575352553855
"162","BUPE",1927,4.21109334501806,4.3278350897655,4.10923896841481
"163","BUPE",1928,4.21335150899595,4.32880858652199,4.11160126389139
"164","BUPE",1929,4.21598856770775,4.32915716536287,4.11397594611719
"165","BUPE",1930,4.21736213649755,4.33326614633889,4.11740640467898
"166","BUPE",1931,4.21858687223525,4.33594179480029,4.11911892372904
"167","BUPE",1932,4.22060982834503,4.33944123896692,4.12087238645595
"168","BUPE",1933,4.22232202425004,4.33861647479506,4.12349844033356
"169","BUPE",1934,4.22475237812436,4.33833036602572,4.12615020299822
"170","BUPE",1935,4.22695192747215,4.33873203065031,4.1291801825979
"171","BUPE",1936,4.22986487260089,4.34240690656127,4.13296252623336
"172","BUPE",1937,4.23155967159458,4.34510179815789,4.13396838635847
"173","BUPE",1938,4.23279183425676,4.34827251264661,4.13363040658173
"174","BUPE",1939,4.23558340503168,4.35414902646271,4.13838458993224
"175","BUPE",1940,4.2369648904421,4.35736870145421,4.14151308081
"176","BUPE",1941,4.2402365106878,4.36276003599509,4.14434342767024
"177","BUPE",1942,4.24413549542611,4.36963614480306,4.1468359487791
"178","BUPE",1943,4.2485780093712,4.37509834348575,4.1480155827987
"179","BUPE",1944,4.25302084766607,4.3816532738484,4.15039756750055
"180","BUPE",1945,4.25672567583075,4.38541241652392,4.14940167300677
"181","BUPE",1946,4.26092118144381,4.39432606682311,4.14815744916107
"182","BUPE",1947,4.26616473892678,4.40013876561319,4.14747093428791
"183","BUPE",1948,4.2708804529776,4.40658000422678,4.1506231014933
"184","BUPE",1949,4.27437716536189,4.41624953300656,4.15238302546797
"185","BUPE",1950,4.27768101440589,4.42802150778357,4.15585347109936
"186","BUPE",1951,4.28094674586451,4.43684114721503,4.15684191512181
"187","BUPE",1952,4.28312683315015,4.44079115587814,4.15249296457964
"188","BUPE",1953,4.28526733195944,4.44656691844202,4.15215332029592
"189","BUPE",1954,4.28660418723422,4.44877097482489,4.14960999133524
"190","BUPE",1955,4.28702977105069,4.4504866970167,4.14905063604888
"191","BUPE",1956,4.28729006683654,4.45121108965711,4.1465003379077
"192","BUPE",1957,4.28660180990551,4.45173226234586,4.1468623136268
"193","BUPE",1958,4.28602207090587,4.45113167624208,4.14547273674813
"194","BUPE",1959,4.2860336406568,4.4490387625492,4.14473431892002
"195","BUPE",1960,4.28479594965388,4.44757482578599,4.14330367371635
"196","BUPE",1961,4.28345533045932,4.44474644631536,4.14055663249694
"197","BUPE",1962,4.28185334779467,4.44096096645147,4.1378213337512
"198","BUPE",1963,4.28048994408546,4.43654064992929,4.13616847223566
"199","BUPE",1964,4.27811214322222,4.43144842054364,4.13557974126364
"200","BUPE",1965,4.27642482367052,4.42598138528245,4.13710359748365
"201","BUPE",1966,4.27346536821156,4.42059834885575,4.13748011772672
"202","BUPE",1967,4.27010614146982,4.41470700845178,4.13655775765981
"203","BUPE",1968,4.26659487342669,4.40981774632185,4.13398498355648
"204","BUPE",1969,4.2638130866288,4.40613019181083,4.13422003318191
"205","BUPE",1970,4.26014605266451,4.40001050194186,4.13179797485283
"206","BUPE",1971,4.25568220982464,4.39254489730475,4.12872176315109
"207","BUPE",1972,4.25079620313813,4.38649457195694,4.12681253905498
"208","BUPE",1973,4.24573030162046,4.38109299956735,4.12241417904506
"209","BUPE",1974,4.24078218494279,4.37545413323078,4.11745716696744
"210","BUPE",1975,4.23576216833184,4.36798978339145,4.11397701833053
"211","BUPE",1976,4.23002304482476,4.35886539967149,4.11104271129361
"212","BUPE",1977,4.22449618863657,4.35171629737707,4.10815369985899
"213","BUPE",1978,4.21770607487217,4.34371444761692,4.10376625878027
"214","BUPE",1979,4.21145178027034,4.3344227780719,4.09937261755971
"215","BUPE",1980,4.20423440212409,4.32589973534248,4.09380359289254
"216","BUPE",1981,4.19689503586514,4.31674660748652,4.08911855749521
"217","BUPE",1982,4.18942477119297,4.30719238130717,4.08351539346417
"218","BUPE",1983,4.18248758068777,4.29663399551403,4.07987734176857
"219","BUPE",1984,4.17494288546812,4.28604471157905,4.07399000754362
"220","BUPE",1985,4.16590793881852,4.27400126253651,4.06686673407216
"221","BUPE",1986,4.1569018136483,4.26442213867544,4.06021463438521
"222","BUPE",1987,4.14754327856577,4.25412664218862,4.05256252346534
"223","BUPE",1988,4.13816948723385,4.24382673705154,4.04611595798753
"224","BUPE",1989,4.12978142085803,4.23283658229943,4.03804867559077
"225","BUPE",1990,4.12085046732165,4.22145200790333,4.02816930606035
"226","BUPE",1991,4.11100885847054,4.21271236980447,4.01887459163417
"227","BUPE",1992,4.10030922223167,4.20136697370701,4.00445257942986
"228","BUPE",1993,4.08933845067452,4.19239521157145,3.99155763034821
"229","BUPE",1994,4.0798222573011,4.18443758328567,3.97869104932053
"230","BUPE",1995,4.06854120040797,4.17453472635946,3.96463304096606
"231","BUPE",1996,4.0565519962426,4.16443332273457,3.94851806316725
"232","BUPE",1997,4.04502820180748,4.15409888084284,3.9289499844679
"233","BUPE",1998,4.0324257247966,4.1431599949216,3.91028636546271
"234","BUPE",1999,4.0192256616916,4.13292379748817,3.89277040177716
"235","BUPE",2000,4.00643359835992,4.12405323248426,3.87409213792527
"236","BUPE",2001,3.99292322765367,4.11611672315236,3.85221173461415
"237","BUPE",2002,3.97885821560091,4.10900592393896,3.83053935611024
"238","BUPE",2003,3.96547534471323,4.10379699094938,3.80749028564824
"239","BUPE",2004,3.95208107970941,4.09615368387968,3.78457186350598
"240","BUPE",2005,3.93828134622928,4.08799049442607,3.75828852561848
"241","BUPE",2006,3.9236894618541,4.08310416209905,3.73174998853805
"242","BUPE",2007,3.90953862594438,4.07711360849385,3.7047108466266
